song_title,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Otra Vez (feat. J Balvin),Zion & Lennox,0.0559,0.8320000000000001,209453,0.772,0.00048600000000000005,10,0.44,-5.428999999999999,1,0.1,96.016,4.0,0.7140000000000001
La Rompe Corazones,Daddy Yankee,0.11599999999999999,0.685,204520,0.8590000000000001,0.0,5,0.317,-2.595,0,0.0553,176.018,4.0,0.8859999999999999
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,0.27,0.639,307910,0.8690000000000001,0.0,11,0.0802,-4.024,1,0.147,169.801,4.0,0.7659999999999999
Despacito (Featuring Daddy Yankee),Luis Fonsi,0.209,0.66,228200,0.7859999999999999,0.0,2,0.11199999999999999,-4.757,1,0.17,177.833,4.0,0.8490000000000001
Reggaetón Lento (Bailemos),CNCO,0.4,0.7609999999999999,222560,0.838,0.0,4,0.17600000000000002,-3.073,0,0.0502,93.97399999999999,4.0,0.7170000000000001
Hey DJ,CNCO,0.0309,0.792,205520,0.8190000000000001,0.0,5,0.389,-5.417999999999999,1,0.0867,89.98,4.0,0.45
Me Llamas (feat. Maluma) - Remix,Piso 21,0.547,0.76,210323,0.838,1.3e-06,7,0.0664,-3.8280000000000003,0,0.0529,93.05,4.0,0.74
Me Enamoré,Shakira,0.21100000000000002,0.711,225813,0.875,0.000198,5,0.0862,-2.211,1,0.10400000000000001,103.637,4.0,0.929
Tu Foto,Ozuna,0.205,0.735,193118,0.48200000000000004,0.000194,7,0.0894,-9.21,1,0.0508,175.907,4.0,0.7829999999999999
Vente Pa' Ca,Ricky Martin,0.0043100000000000005,0.6629999999999999,259196,0.92,1.6899999999999997e-05,11,0.10099999999999999,-4.07,0,0.226,99.935,4.0,0.521
Safari,J Balvin,0.551,0.508,205600,0.687,3.41e-06,0,0.126,-4.361000000000001,1,0.326,180.044,4.0,0.565
Alguien Robo,Sebastian Yatra,0.0897,0.745,223613,0.9209999999999999,0.0,0,0.17800000000000002,-2.674,1,0.08199999999999999,92.973,4.0,0.645
Vacaciones,Wisin,0.256,0.772,238800,0.909,0.0,6,0.255,-3.225,0,0.166,96.031,4.0,0.679
Te Quiero Pa´Mi,Don Omar,0.125,0.7609999999999999,211627,0.82,2.1e-05,1,0.183,-4.003,1,0.0623,88.99700000000001,4.0,0.619
Ay Mi Dios,IAmChino,0.16699999999999998,0.7609999999999999,252003,0.8290000000000001,0.0,0,0.18899999999999997,-3.2030000000000003,0,0.0681,92.03299999999999,4.0,0.82
Traicionera,Sebastian Yatra,0.142,0.7759999999999999,228467,0.669,0.0,11,0.21899999999999997,-4.933,1,0.0638,91.012,4.0,0.6459999999999999
Si Tú La Ves,Nicky Jam,0.204,0.685,221027,0.731,0.0,5,0.0722,-5.119,0,0.09300000000000001,177.912,4.0,0.7759999999999999
Lumbra,Cali Y El Dandee,0.053,0.7240000000000001,197087,0.84,0.0,0,0.727,-3.5810000000000004,1,0.0392,92.01,4.0,0.833
La Bicicleta,Carlos Vives,0.20600000000000002,0.746,227457,0.961,1.84e-06,0,0.32899999999999996,-2.2430000000000003,1,0.13,179.984,4.0,0.9540000000000001
Bailame,Nacho,0.163,0.8170000000000001,207200,0.8690000000000001,0.0022600000000000003,6,0.0497,-4.791,1,0.18,96.029,4.0,0.56
Dile Que Tu Me Quieres,Ozuna,0.0998,0.721,226400,0.687,0.0,1,0.0679,-6.682,1,0.0782,175.91400000000002,4.0,0.828
Deja vu,Prince Royce,0.39,0.732,196480,0.8009999999999999,0.0,9,0.31,-3.859,1,0.0327,123.98100000000001,4.0,0.818
Sé Que Te Duele,Alejandro Fernandez,0.245,0.682,228147,0.858,0.0,9,0.10400000000000001,-4.711,1,0.0708,94.954,4.0,0.772
Borro Cassette,Maluma,0.132,0.73,207307,0.701,0.0,5,0.151,-5.885,0,0.106,175.95,4.0,0.789
DUELE EL CORAZON,Enrique Iglesias,0.0786,0.7240000000000001,200813,0.904,0.0,8,0.226,-3.3539999999999996,0,0.0966,90.999,4.0,0.851
Andas En Mi Cabeza,Chino & Nacho,0.0244,0.68,247493,0.9540000000000001,0.0,9,0.11199999999999999,-1.8230000000000002,1,0.11900000000000001,104.029,4.0,0.524
Chillax,Farruko,0.0724,0.8270000000000001,197840,0.6459999999999999,0.0,1,0.247,-4.727,0,0.0766,92.057,4.0,0.51
Hasta el Amanecer,Nicky Jam,0.282,0.8320000000000001,198707,0.608,0.0,6,0.0761,-6.042000000000001,0,0.0385,94.01299999999999,4.0,0.579
Bailame Despacio,Xantos,0.163,0.688,240000,0.7190000000000001,0.0,2,0.15,-4.746,1,0.0555,88.015,4.0,0.589
Shaky Shaky,Daddy Yankee,0.076,0.899,234320,0.626,0.0,6,0.0631,-4.228,0,0.292,88.007,4.0,0.871
Besándote,Piso 21,0.0345,0.7240000000000001,181048,0.809,0.0,7,0.16899999999999998,-4.96,1,0.055999999999999994,95.037,4.0,0.495
Ando buscando (feat. Piso 21),Carlos Baute,0.0685,0.7120000000000001,199281,0.841,7.87e-05,7,0.0672,-5.432,0,0.0455,98.00299999999999,4.0,0.6559999999999999
Hula Hoop,Daddy Yankee,0.113,0.8009999999999999,236493,0.8220000000000001,0.00424,6,0.0877,-4.655,1,0.0831,176.048,4.0,0.938
Qué Gano Olvidándote - Versión Urbana,Reik,0.0869,0.49,246853,0.894,0.0,11,0.10300000000000001,-1.7080000000000002,0,0.0947,197.989,4.0,0.6559999999999999
Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,0.23399999999999999,0.768,219227,0.742,0.0,9,0.14,-6.308,1,0.0443,114.679,5.0,0.8
Mi Tesoro (feat. Nicky Jam),Zion & Lennox,0.0821,0.725,246653,0.711,0.0,10,0.0931,-4.544,1,0.0335,93.00299999999999,4.0,0.47600000000000003
Tú Sí Sabes Quererme,Natalia Lafourcade,0.8029999999999999,0.612,245493,0.57,3.289999999999999e-05,1,0.122,-9.62,0,0.0735,169.842,4.0,0.813
Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,0.18899999999999997,0.67,276688,0.679,0.0,7,0.168,-5.617999999999999,1,0.11800000000000001,172.06900000000002,4.0,0.794
Fuego,Juanes,0.0525,0.779,166600,0.659,0.0,0,0.128,-5.455,1,0.0808,95.00299999999999,4.0,0.924
Al Filo de Tu Amor,Carlos Vives,0.051,0.7120000000000001,214072,0.9009999999999999,0.0,1,0.162,-4.699,0,0.0595,97.98,4.0,0.84
Young And Menace,Fall Out Boy,0.0983,0.648,223800,0.833,0.001,11,0.127,-5.1160000000000005,1,0.0543,108.001,4.0,0.301
"Sugar, We're Goin Down",Fall Out Boy,0.00898,0.499,229093,0.8240000000000001,0.0,7,0.163,-4.7410000000000005,1,0.0794,161.977,4.0,0.6920000000000001
Centuries,Fall Out Boy,0.004,0.385,228360,0.866,0.0,4,0.111,-2.8169999999999997,0,0.0697,176.014,4.0,0.5479999999999999
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,0.0313,0.561,186827,0.927,2.34e-05,9,0.529,-4.374,0,0.0619,152.011,4.0,0.562
Immortals,Fall Out Boy,0.00139,0.613,189387,0.8740000000000001,1.82e-06,2,0.6559999999999999,-3.594,1,0.0697,108.038,4.0,0.532
Uma Thurman,Fall Out Boy,0.11900000000000001,0.623,211573,0.956,0.000227,4,0.617,-2.608,0,0.0753,149.958,4.0,0.718
"Dance, Dance",Fall Out Boy,0.00494,0.616,180267,0.961,0.0,11,0.078,-3.1439999999999997,0,0.139,114.492,4.0,0.531
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.000965,0.607,212040,0.889,0.0,9,0.0839,-4.034,1,0.0394,100.03399999999999,4.0,0.376
Bad Liar,Selena Gomez,0.177,0.95,214648,0.41200000000000003,0.0,1,0.077,-6.5920000000000005,1,0.0731,121.01899999999999,4.0,0.741
Despacito - Remix,Luis Fonsi,0.222,0.63,228827,0.815,0.0,2,0.091,-4.265,1,0.152,88.35700000000001,4.0,0.8140000000000001
Thunder,Imagine Dragons,0.0059299999999999995,0.608,187761,0.841,0.0573,0,0.121,-3.798,1,0.0464,167.96900000000002,4.0,0.25
Attention,Charlie Puth,0.0969,0.774,211475,0.626,3.12e-05,3,0.0848,-4.4319999999999995,0,0.0432,100.041,4.0,0.758
There's Nothing Holdin' Me Back,Shawn Mendes,0.381,0.857,199440,0.8,0.0,2,0.0913,-4.035,1,0.0583,121.99600000000001,4.0,0.965
Quit (feat. Ariana Grande),Cashmere Cat,0.102,0.44,258188,0.413,1.7e-05,0,0.10300000000000001,-7.425,0,0.0446,131.659,4.0,0.125
The Cure,Lady Gaga,0.0745,0.696,211364,0.503,0.0,8,0.0869,-4.842,1,0.0356,99.977,4.0,0.539
First Time,Kygo,0.19699999999999998,0.633,193511,0.5920000000000001,0.0,0,0.099,-7.245,0,0.11199999999999999,90.066,4.0,0.643
No Vacancy,OneRepublic,0.062,0.711,223190,0.722,0.0,5,0.14,-3.946,1,0.0472,99.954,4.0,0.483
Most Girls,Hailee Steinfeld,0.0485,0.76,204400,0.588,0.0,9,0.0847,-7.082000000000001,1,0.0775,102.97399999999999,4.0,0.384
Malibu,Miley Cyrus,0.0577,0.565,231906,0.782,4.16e-05,8,0.0757,-6.412999999999999,1,0.0506,140.004,4.0,0.392
Stay (with Alessia Cara),Zedd,0.23800000000000002,0.457,210091,0.627,0.0,5,0.11599999999999999,-5.091,0,0.111,101.384,4.0,0.535
1-800-273-8255,Logic,0.56,0.622,250200,0.593,0.0,5,0.175,-7.755,0,0.0414,100.04799999999999,4.0,0.361
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,0.15,0.703,193613,0.868,0.132,7,0.10400000000000001,-4.6610000000000005,0,0.0291,121.03,4.0,0.732
Now Or Never,Halsey,0.115,0.66,214802,0.575,1.59e-06,6,0.131,-4.934,0,0.0367,110.09100000000001,4.0,0.485
No Promises (feat. Demi Lovato),Cheat Codes,0.0575,0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4.0,0.609
Slow Hands,Niall Horan,0.0133,0.726,188174,0.429,0.0,0,0.0574,-6.622999999999999,1,0.0519,85.899,4.0,0.8740000000000001
Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,0.0283,0.6559999999999999,197253,0.615,0.0,5,0.23399999999999999,-6.252000000000001,1,0.0539,139.91,4.0,0.364
Good Life (with G-Eazy & Kehlani),G-Eazy,0.00464,0.565,225526,0.7709999999999999,0.0,1,0.0568,-5.22,1,0.212,168.385,4.0,0.551
The Night We Met,Lord Huron,0.97,0.5489999999999999,206933,0.371,0.132,2,0.639,-9.56,1,0.0378,87.024,3.0,0.11699999999999999
Rollin,Calvin Harris,0.45,0.754,272667,0.762,6.670000000000001e-05,6,0.22399999999999998,-4.486000000000001,0,0.0849,92.00200000000001,4.0,0.6729999999999999
Obsession (feat. Jon Bellion),Vice,0.00728,0.741,221983,0.5589999999999999,0.0009710000000000001,10,0.21,-7.775,1,0.03,101.999,4.0,0.441
Whippin (feat. Felix Snow),Kiiara,0.5489999999999999,0.87,160597,0.502,0.0035600000000000002,5,0.0916,-7.497000000000001,0,0.0549,82.53,4.0,0.6759999999999999
Symphony,Clean Bandit,0.281,0.718,214867,0.609,3.289999999999999e-05,0,0.23399999999999999,-4.699,0,0.0429,122.948,4.0,0.47
Break Up Every Night,The Chainsmokers,0.00411,0.624,207520,0.8059999999999999,0.0,1,0.0872,-5.957000000000001,1,0.0437,149.999,4.0,0.536
Unforgettable,French Montana,0.0293,0.726,233833,0.769,0.0101,6,0.10400000000000001,-5.043,1,0.12300000000000001,97.985,4.0,0.75
HUMBLE.,Kendrick Lamar,0.000339,0.905,177604,0.596,2.05e-05,1,0.0897,-7.496,0,0.11800000000000001,149.996,4.0,0.419
do re mi,Blackbear,0.00517,0.747,212027,0.5920000000000001,1.4800000000000002e-05,8,0.124,-6.334,1,0.0457,110.991,3.0,0.16
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,0.075,0.696,216409,0.8170000000000001,0.0,1,0.187,-3.862,1,0.109,98.064,4.0,0.779
Whatever It Takes,Imagine Dragons,0.0355,0.6729999999999999,201601,0.6759999999999999,0.0,1,0.107,-5.002,1,0.0308,134.944,4.0,0.568
Touch,Little Mix,0.032,0.607,213307,0.718,0.0,4,0.40299999999999997,-4.095,1,0.0978,101.821,4.0,0.521
Selfish,Future,0.0303,0.415,251423,0.369,7.64e-06,8,0.38299999999999995,-10.044,1,0.0741,95.74600000000001,4.0,0.0951
It Ain’t Me (with Selena Gomez),Kygo,0.0905,0.648,220781,0.532,0.0,0,0.0831,-6.597,1,0.0746,99.98299999999999,4.0,0.49700000000000005
Mama,Jonas Blue,0.128,0.747,184134,0.799,0.0,11,0.0541,-4.066,0,0.0405,104.02,4.0,0.537
The One,The Chainsmokers,0.23800000000000002,0.76,177573,0.303,8.09e-06,2,0.294,-11.362,1,0.0284,99.991,4.0,0.157
Nights With You,MØ,0.401,0.763,197495,0.6709999999999999,1.1599999999999999e-05,1,0.375,-4.029,0,0.1,120.06,4.0,0.608
TG4M,Zara Larsson,0.0235,0.667,172893,0.648,1.52e-05,3,0.0427,-6.398,0,0.0626,95.031,4.0,0.585
Bon Appétit,Katy Perry,0.122,0.8029999999999999,227292,0.7929999999999999,5.8099999999999996e-05,6,0.154,-5.769,1,0.0635,106.035,4.0,0.54
Sign of the Times,Harry Styles,0.0275,0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.97200000000001,4.0,0.209
At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,0.00246,0.532,200733,0.778,0.00011100000000000001,7,0.153,-6.69,0,0.218,169.923,4.0,0.242
Issues,Julia Michaels,0.41600000000000004,0.7040000000000001,176347,0.423,0.0,8,0.0607,-6.792000000000001,1,0.0862,113.962,4.0,0.45
That's What I Like,Bruno Mars,0.013000000000000001,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4.0,0.853
September Song,JP Cooper,0.0561,0.623,220291,0.6559999999999999,0.0,0,0.0855,-5.608,0,0.0416,95.87799999999999,4.0,0.371
Still Got Time,ZAYN,0.131,0.748,188491,0.627,0.0,7,0.0852,-6.029,1,0.0644,120.963,4.0,0.513
Location,Khalid,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4.0,0.322
Scared to Be Lonely,Martin Garrix,0.0895,0.584,220883,0.54,0.0,1,0.261,-7.7860000000000005,0,0.0576,137.972,4.0,0.19
Passionfruit,Drake,0.304,0.804,298941,0.45899999999999996,0.0862,11,0.11,-11.556,1,0.039,111.963,4.0,0.37200000000000005
Shape of You,Ed Sheeran,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4.0,0.9329999999999999
Wild Ones (feat. Sia),Flo Rida,0.0991,0.608,232947,0.86,0.0,5,0.262,-5.324,0,0.0554,127.075,4.0,0.441
Starships,Nicki Minaj,0.16699999999999998,0.748,210627,0.727,0.0,11,0.166,-2.42,0,0.0871,125.014,4.0,0.68
Lollipop,Lil Wayne,0.0656,0.828,299333,0.433,0.0008759999999999999,0,0.122,-9.716000000000001,1,0.19899999999999998,148.07299999999998,4.0,0.446
Time of Our Lives,Pitbull,0.0921,0.72,229360,0.802,0.0,1,0.6940000000000001,-5.797000000000001,1,0.0582,124.04299999999999,4.0,0.716
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0.0319,0.6459999999999999,210960,0.795,0.0,9,0.267,-3.293,1,0.0976,89.99,4.0,0.7909999999999999
Glad You Came,The Wanted,0.0643,0.755,198187,0.838,1.59e-05,7,0.11800000000000001,-4.5,0,0.0687,126.87700000000001,4.0,0.45399999999999996
Dynamite,Taio Cruz,0.006220000000000001,0.75,203867,0.78,0.0,4,0.0263,-3.155,1,0.0898,119.985,4.0,0.8190000000000001
Clique,JAY Z,0.0567,0.467,293533,0.564,0.0,9,0.19399999999999998,-4.986000000000001,0,0.353,81.96600000000001,4.0,0.304
Airplanes (feat. Hayley Williams of Paramore),B.o.B,0.11,0.66,180480,0.867,0.0,6,0.0368,-4.285,0,0.11599999999999999,93.03299999999999,4.0,0.376
Trumpets,Jason Derulo,0.555,0.635,217419,0.691,0.0,0,0.09699999999999999,-4.862,1,0.258,82.14200000000001,4.0,0.63
Live Your Life - feat. Rihanna,T.I.,0.071,0.375,338853,0.862,0.0,11,0.21100000000000002,-3.363,0,0.255,159.841,4.0,0.47200000000000003
Like A G6,Far East Movement,0.007379999999999999,0.35200000000000004,216893,0.843,0.0,7,0.0883,-7.983,0,0.48200000000000004,165.29,5.0,0.716
Feel This Moment,Pitbull,0.039,0.6729999999999999,229507,0.758,0.0,7,0.341,-3.6319999999999997,1,0.158,135.95600000000002,4.0,0.541
Timber,Pitbull,0.0295,0.581,204160,0.963,0.0,11,0.139,-4.087,1,0.0981,129.99200000000002,4.0,0.792
Classic,MKTO,0.0384,0.72,175427,0.7909999999999999,0.0,1,0.157,-4.689,1,0.124,102.071,4.0,0.767
Titanium (feat. Sia),David Guetta,0.069,0.599,245041,0.8029999999999999,0.13699999999999998,0,0.129,-3.641,0,0.0986,126.057,4.0,0.254
E.T. - feat. Kanye West,Katy Perry,0.0181,0.62,229573,0.8690000000000001,0.0,1,0.369,-5.252000000000001,1,0.175,151.684,4.0,0.769
GDFR (feat. Sage The Gemini & Lookas),Flo Rida,0.000704,0.657,190186,0.8270000000000001,0.00534,5,0.065,-4.0360000000000005,1,0.0734,145.889,4.0,0.698
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.0525,0.715,207333,0.655,0.0,0,0.115,-6.425,1,0.13699999999999998,95.07799999999999,4.0,0.557
The Monster,Eminem,0.0514,0.7859999999999999,250189,0.857,0.0,9,0.11199999999999999,-3.765,1,0.0734,110.038,4.0,0.602
TiK ToK,Kesha,0.0746,0.755,199693,0.8320000000000001,1.27e-06,2,0.29100000000000004,-2.741,0,0.11599999999999999,120.03200000000001,4.0,0.7190000000000001
Love You Like A Love Song,Selena Gomez & The Scene,0.0715,0.8590000000000001,188453,0.6970000000000001,0.0,1,0.0761,-3.79,0,0.0569,117.008,4.0,0.875
Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia,0.11199999999999999,0.612,212862,0.84,0.0,11,0.11599999999999999,-3.145,0,0.0509,129.042,4.0,0.441
Sexy Bitch (feat. Akon) - Featuring Akon;explicit,David Guetta,0.0762,0.809,195853,0.628,0.000371,11,0.113,-5.021,0,0.0561,130.00799999999998,4.0,0.797
Somebody,Natalie La Rose,0.0009789999999999998,0.8420000000000001,189907,0.531,1.34e-05,0,0.0667,-8.729,1,0.0377,105.01299999999999,4.0,0.758
Maps,Maroon 5,0.0183,0.745,189959,0.7140000000000001,0.0,1,0.0636,-5.501,0,0.0302,120.025,4.0,0.847
Am I Wrong,Nico & Vinz,0.162,0.725,247520,0.68,2.13e-06,8,0.158,-5.465,1,0.0306,119.939,4.0,0.753
Umbrella,Rihanna,0.0117,0.579,275987,0.821,0.0,1,0.0631,-4.6160000000000005,1,0.152,174.063,4.0,0.561
Counting Stars,OneRepublic,0.0649,0.6629999999999999,257840,0.7140000000000001,0.0,1,0.11599999999999999,-4.944,0,0.038,121.99,4.0,0.47100000000000003
Turn Down for What,DJ Snake,0.00107,0.818,213733,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,4.0,0.0953
A Dustland Fairytale,The Killers,0.0533,0.441,225160,0.87,3.7000000000000006e-06,2,0.0936,-4.845,1,0.057,134.469,4.0,0.281
My House,Flo Rida,0.0215,0.688,192191,0.7020000000000001,0.0,7,0.128,-4.792,0,0.0499,94.006,4.0,0.731
Best I Ever Had,Drake,0.21899999999999997,0.42700000000000005,257760,0.861,0.0,1,0.27699999999999997,-4.874,1,0.376,161.776,4.0,0.581
Stitches,Shawn Mendes,0.0196,0.5920000000000001,206880,0.752,0.0,1,0.0477,-6.5889999999999995,1,0.114,74.78399999999999,4.0,0.73
I Will Never Let You Down,Rita Ora,0.40299999999999997,0.753,203467,0.8009999999999999,0.0,4,0.128,-3.215,1,0.0296,128.011,4.0,0.787
Do I Wanna Know?,Arctic Monkeys,0.18600000000000003,0.5479999999999999,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4.0,0.428
Cinema - Skrillex Remix,Benny Benassi,0.009009999999999999,0.635,307987,0.983,0.00799,6,0.0683,-3.807,0,0.174,145.085,4.0,0.42200000000000004
Take Care,Drake,0.0431,0.6970000000000001,277387,0.527,1.25e-05,0,0.0882,-10.437999999999999,0,0.21100000000000002,121.84899999999999,4.0,0.289
Love Song,Sara Bareilles,0.0208,0.583,258827,0.7859999999999999,0.0,2,0.188,-3.142,0,0.0301,123.052,4.0,0.556
Blurred Lines,Robin Thicke,0.00373,0.862,263827,0.608,6.14e-06,7,0.0856,-4.762,1,0.0402,120.00200000000001,4.0,0.825
Beautiful Girls - Radio Disney Version,Sean Kingston,0.161,0.772,225560,0.648,0.0,9,0.26899999999999996,-6.222,1,0.0612,129.966,4.0,0.7440000000000001
Cool,Gwen Stefani,0.0532,0.7090000000000001,189333,0.6970000000000001,5.15e-05,2,0.349,-3.471,1,0.0275,112.01700000000001,4.0,0.78
Can’t Live Without,Hollyn,0.455,0.627,262853,0.56,0.0,5,0.126,-5.377999999999999,1,0.0667,97.96700000000001,4.0,0.488
Glimpse,Kim Walker-Smith,0.0394,0.5670000000000001,217480,0.6779999999999999,0.0,10,0.102,-6.642,0,0.0404,141.951,4.0,0.381
Broken Things,Matthew West,0.0495,0.547,187013,0.513,0.0,0,0.18100000000000002,-7.4510000000000005,1,0.0309,110.54,4.0,0.262
Even If,MercyMe,0.379,0.335,255160,0.5820000000000001,2.6700000000000002e-05,5,0.0954,-5.09,1,0.0375,110.522,4.0,0.13
Home,Chris Tomlin,0.0363,0.46799999999999997,219720,0.7859999999999999,0.0,9,0.31,-2.7569999999999997,1,0.0334,84.992,4.0,0.479
Nowhere,Sarah Reeves,0.648,0.322,228067,0.508,0.00297,7,0.152,-7.681,1,0.0341,155.128,4.0,0.191
Hills and Valleys (The Valleys Version),Tauren Wells,0.7659999999999999,0.486,250123,0.331,0.0,2,0.07200000000000001,-9.106,1,0.0328,79.277,4.0,0.42100000000000004
Chain Breaker,Zach Williams,0.0189,0.475,195907,0.672,0.0,0,0.11699999999999999,-5.925,1,0.0329,77.857,4.0,0.382
Clean,Natalie Grant,0.912,0.361,277973,0.23600000000000002,7.79e-05,6,0.0831,-7.781000000000001,1,0.0315,147.309,3.0,0.184
I Will,Citizen Way,0.447,0.519,245853,0.684,0.0,6,0.0901,-3.7460000000000004,1,0.0325,133.94299999999998,4.0,0.293
The Gospel,Ryan Stevenson,0.0353,0.5760000000000001,254262,0.6859999999999999,6.68e-05,3,0.114,-6.032,1,0.0554,153.901,4.0,0.599
Throne Room,Kim Walker-Smith,0.0342,0.511,284947,0.815,0.0,6,0.09,-6.317,0,0.048,128.004,4.0,0.245
I Won't Let You Go - Radio Version,Switchfoot,0.0164,0.526,237467,0.6920000000000001,0.0,4,0.0786,-3.895,1,0.0278,137.849,4.0,0.266
Unfinished,Mandisa,0.0176,0.621,215050,0.674,0.0,6,0.242,-4.635,0,0.0323,92.994,4.0,0.255
Old Church Choir,Zach Williams,0.11699999999999999,0.6729999999999999,176453,0.813,0.0,0,0.14800000000000002,-5.895,1,0.0363,103.999,4.0,0.638
Forgiven,Crowder,0.28,0.555,236667,0.6629999999999999,0.0,0,0.107,-5.627999999999999,1,0.042,75.976,4.0,0.295
Love Wins,Love and Theft,0.379,0.534,225933,0.508,0.0,2,0.0867,-7.085,1,0.0322,153.947,4.0,0.40700000000000003
I Have This Hope,Tenth Avenue North,0.19899999999999998,0.42200000000000004,204800,0.336,0.0,0,0.18899999999999997,-7.199,1,0.0306,108.009,4.0,0.0974
In Awe,Hollyn,0.568,0.44799999999999995,218133,0.41200000000000003,5.68e-05,11,0.159,-7.877000000000001,1,0.0281,133.881,4.0,0.308
Oh My Soul,Casting Crowns,0.498,0.331,255173,0.42700000000000005,0.0,3,0.10800000000000001,-7.431,1,0.0302,157.938,3.0,0.129
You Redeem - Studio Version,Aaron Shust,0.0229,0.385,222400,0.6629999999999999,0.0,2,0.0841,-5.902,1,0.0271,156.066,3.0,0.237
Amen,Hunter Hayes,0.0141,0.447,212701,0.89,0.0,6,0.0858,-4.563,1,0.0676,93.89399999999999,4.0,0.331
Brand New Life,Colton Dixon,0.0107,0.619,220840,0.733,0.0,8,0.17600000000000002,-5.055,1,0.0405,100.071,4.0,0.507
Oceans (Where Feet May Fail) - Radio Version,Hillsong United,0.20199999999999999,0.49700000000000005,249640,0.604,0.0,2,0.299,-9.437999999999999,1,0.0313,131.935,4.0,0.225
O God Forgive Us,for KING & COUNTRY,0.5870000000000001,0.46399999999999997,205387,0.225,5.64e-06,0,0.11599999999999999,-9.155,1,0.0403,84.677,4.0,0.209
Death Was Arrested,North Point InsideOut,0.0298,0.306,293331,0.742,0.0,11,0.126,-3.9139999999999997,1,0.0427,155.873,3.0,0.149
Back To God,Reba McEntire,0.149,0.536,243013,0.711,0.0,6,0.11199999999999999,-4.916,1,0.0367,147.9,4.0,0.326
Say The Word,Hillsong United,0.000767,0.429,264320,0.636,5.14e-05,5,0.203,-7.684,1,0.0325,123.96600000000001,4.0,0.233
On My Side,Kim Walker-Smith,0.627,0.295,252360,0.326,0.0,9,0.157,-6.125,0,0.0318,126.704,3.0,0.136
Bloom,Grayson Reed,0.0218,0.534,168040,0.9329999999999999,0.0,6,0.159,-4.021,1,0.0781,174.081,4.0,0.7829999999999999
Revival,Third Day,0.10400000000000001,0.475,219280,0.92,0.0,5,0.575,-4.9910000000000005,1,0.0941,154.906,4.0,0.7290000000000001
Hold It All,Cody Carnes,0.415,0.436,248962,0.618,2.46e-06,3,0.177,-8.402000000000001,0,0.0432,83.98200000000001,4.0,0.35200000000000004
Lifer,MercyMe,0.0458,0.7040000000000001,201093,0.9279999999999999,0.0,8,0.345,-3.4219999999999997,1,0.0443,113.98100000000001,4.0,0.96
Now,Mallary Hope,0.0166,0.5429999999999999,202039,0.9440000000000001,0.0,11,0.146,-2.647,1,0.0759,93.95700000000001,4.0,0.728
Battles,The Afters,0.0108,0.534,235733,0.862,0.0,1,0.10400000000000001,-4.282,1,0.0486,104.012,4.0,0.435
Prove Me Wrong,Mandisa,0.85,0.22699999999999998,247020,0.309,0.0,0,0.0898,-7.367999999999999,1,0.0292,167.097,4.0,0.225
Run the Race,Holly Starr,0.193,0.732,207052,0.606,1.25e-06,10,0.165,-5.21,1,0.0313,115.985,4.0,0.637
The Happy Song,Jamie Grace,0.322,0.659,167711,0.848,0.0,4,0.243,-3.273,1,0.20199999999999999,166.00900000000001,4.0,0.961
Find You Here,Ellie Holcomb,0.298,0.588,228453,0.58,0.0,0,0.0811,-7.832999999999999,1,0.0272,138.013,4.0,0.49200000000000005
Change The World (feat. Hollyn),Derek Minor,0.0875,0.353,199111,0.87,0.0,0,0.079,-5.386,1,0.127,135.045,4.0,0.308
Rise,Kim Walker-Smith,0.225,0.696,230933,0.713,2.22e-06,11,0.19399999999999998,-5.114,0,0.12300000000000001,189.93200000000002,4.0,0.368
Priceless,for KING & COUNTRY,0.00532,0.529,208520,0.769,0.0,11,0.19,-6.369,1,0.0469,73.946,4.0,0.648
Alive In You - Studio Version,Jesus Culture,0.0007740000000000001,0.525,239999,0.657,0.0,7,0.0778,-6.394,1,0.0271,77.013,4.0,0.28600000000000003
What A Beautiful Name,Hillsong Worship,0.187,0.423,238200,0.502,0.0,2,0.10800000000000001,-5.9239999999999995,1,0.0293,135.858,4.0,0.0968
